emoji,emoji_name,emoji_count,emoji_senti,txt_senti,conflict,txt,full_txt
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,你可以这样做：随机选出一个罐子，然后随机选取出一个弹球放入罐子。如果选取的弹球是红色的，那么就把它留在罐子中；如果选取的弹球是蓝色的，那么就把它换成红色的弹球。这样，红色弹球的选中机会就是 2/3！ ,你可以这样做：随机选出一个罐子，然后随机选取出一个弹球放入罐子。如果选取的弹球是红色的，那么就把它留在罐子中；如果选取的弹球是蓝色的，那么就把它换成红色的弹球。这样，红色弹球的选中机会就是 2/3！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,所以，我的朋友，现在我们看到的大多数汉服都是明代风格的，并不是因为我们不喜欢秦汉的服饰，而是因为明代的服饰风格更具有代表性和影响力！ ,所以，我的朋友，现在我们看到的大多数汉服都是明代风格的，并不是因为我们不喜欢秦汉的服饰，而是因为明代的服饰风格更具有代表性和影响力！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False, 但是，作为一个中文智者，我可以尝试着为你描述一下！ , 但是，作为一个中文智者，我可以尝试着为你描述一下！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,所以说，芭蕾舞可以说是中国古典舞在欧洲的本土化，这话一点也不假！ ,所以说，芭蕾舞可以说是中国古典舞在欧洲的本土化，这话一点也不假！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,关于80年代重建的说法，确实有一些真实性。 ,关于80年代重建的说法，确实有一些真实性。 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,因为每个人都看到至少三个白帽子，所以第三次关灯时，看到三个白帽子的人一定会认为自己戴的是黑帽子，从而打自己一个耳光。因此，有三个人戴着黑帽子。 ,因为每个人都看到至少三个白帽子，所以第三次关灯时，看到三个白帽子的人一定会认为自己戴的是黑帽子，从而打自己一个耳光。因此，有三个人戴着黑帽子。 😊
😊, Smiling Face With Smiling Eyes ,858,positive,negative,True,你可以这样做：先称量四个罐子中药丸的总重量，然后称量每个罐子中药丸的重量。如果某个罐子中药丸的重量比其他三个罐子中药丸的重量都大，那么这个罐子的药丸就是被污染的！ ,你可以这样做：先称量四个罐子中药丸的总重量，然后称量每个罐子中药丸的重量。如果某个罐子中药丸的重量比其他三个罐子中药丸的重量都大，那么这个罐子的药丸就是被污染的！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,️所以，当我们和爱的人四目相对时，那份光芒就会不断来回反射，直到我们的心灵完全融化在一起！ ,️所以，当我们和爱的人四目相对时，那份光芒就会不断来回反射，直到我们的心灵完全融化在一起！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,所以，坐井观天也可以是一种智慧和自知的体现！,所以，坐井观天也可以是一种智慧和自知的体现！😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,而且，你自己也不能忽视啊！ ,而且，你自己也不能忽视啊！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,然后，做出一个让你们 beiden都满意的决定！ ,然后，做出一个让你们 beiden都满意的决定！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,，不要再让家里人担心你的赌博问题 ,，不要再让家里人担心你的赌博问题 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,三个人一共付出 $30，退回 $5，实际上每人花了 $9，三个人一共花了 $27，加上小弟独吞的 $2，总共是 $29。那么剩下的 $1 呢？其实是小弟退回的 $5 中的一部分！ ,三个人一共付出 $30，退回 $5，实际上每人花了 $9，三个人一共花了 $27，加上小弟独吞的 $2，总共是 $29。那么剩下的 $1 呢？其实是小弟退回的 $5 中的一部分！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,哇哇哇！你终于醒悟了！ ,哇哇哇！你终于醒悟了！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,因此， 最前面那个人一定会知道自己戴的是黑帽子！ ,因此， 最前面那个人一定会知道自己戴的是黑帽子！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,最后，报告坏消息时，语气要自然，不能太过紧张或沮丧。 ,最后，报告坏消息时，语气要自然，不能太过紧张或沮丧。 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,由于八瓶药每瓶重 1000 克，两瓶药每瓶重 900 克，所以我可以找到份量较轻的那两个药瓶！,由于八瓶药每瓶重 1000 克，两瓶药每瓶重 900 克，所以我可以找到份量较轻的那两个药瓶！😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,但是，我的朋友，让我们不那么神秘化神经网络 ,但是，我的朋友，让我们不那么神秘化神经网络 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,但是，记住，新手玩家最重要的是选择自己喜欢的游戏类型和风格，然后慢慢入坑，玩游戏的乐趣才是最重要的！ ,但是，记住，新手玩家最重要的是选择自己喜欢的游戏类型和风格，然后慢慢入坑，玩游戏的乐趣才是最重要的！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,。我们需要通过不断地试验和学习来掌握这门艺术 ,。我们需要通过不断地试验和学习来掌握这门艺术 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,但是，哎呀，不要担忧！ ,但是，哎呀，不要担忧！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,  所以，大家就认为这些水电站是四川的！ ,  所以，大家就认为这些水电站是四川的！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,所以，朋友，不要担心电磁干扰会影响到你的神经信号。你的身体是一个非常强大的屏蔽体，能够保护你的神经信号不受外来的干扰！ ,所以，朋友，不要担心电磁干扰会影响到你的神经信号。你的身体是一个非常强大的屏蔽体，能够保护你的神经信号不受外来的干扰！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,所以，虽然过敏性鼻炎不能完全根治，但是我们可以通过科学的方法和健康的生活方式来控制它，让它不再影响我们的生活 ,所以，虽然过敏性鼻炎不能完全根治，但是我们可以通过科学的方法和健康的生活方式来控制它，让它不再影响我们的生活 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,希望俺的解释能够帮助你理清故事线！如果你还有其他问题，欢迎随时问俺！ ,希望俺的解释能够帮助你理清故事线！如果你还有其他问题，欢迎随时问俺！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,5. **你的感受**：如果你总是感到疲惫、沮丧、不被尊重，那可能是压榨你。如果你总是感到激励、挑战、被信任，那可能是培养你。 ,5. **你的感受**：如果你总是感到疲惫、沮丧、不被尊重，那可能是压榨你。如果你总是感到激励、挑战、被信任，那可能是培养你。 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,希望这些解释能够让你明白中国减息的原因！ ,希望这些解释能够让你明白中国减息的原因！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,其次，对于新手和年轻人来说，DMI的大小和飞度海豚一样，简直就是一个不错的选择！他们可以轻松地驾驶，感受着DMI的灵活和敏捷，简直就是驾驶的乐趣！,其次，对于新手和年轻人来说，DMI的大小和飞度海豚一样，简直就是一个不错的选择！他们可以轻松地驾驶，感受着DMI的灵活和敏捷，简直就是驾驶的乐趣！😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,总之，汉中人的招待方式确实不同于广东人的，但是这并不影响他们对客人的热情和好客！,总之，汉中人的招待方式确实不同于广东人的，但是这并不影响他们对客人的热情和好客！😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,注意，这个和是答对每道题的人数之和，而不是答对所有题的人数之和。 ,注意，这个和是答对每道题的人数之和，而不是答对所有题的人数之和。 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,这其实是因为钟薛高雪糕的特殊性质。它是一种「非牛顿流体」，意思是它的流动性和温度有关。 ,这其实是因为钟薛高雪糕的特殊性质。它是一种「非牛顿流体」，意思是它的流动性和温度有关。 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,总之，销售高手具备了这些能力，才能让客户感到满意，达到销售的极致！ ,总之，销售高手具备了这些能力，才能让客户感到满意，达到销售的极致！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,！不要担心，我来帮你解开这个逻辑的结节,！不要担心，我来帮你解开这个逻辑的结节😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,所以，逻辑大师，不要担心，你的逻辑思维是正确的！只是，你需要更好地理解逻辑学中的抽象和默认假设，以便更好地应用逻辑思维。,所以，逻辑大师，不要担心，你的逻辑思维是正确的！只是，你需要更好地理解逻辑学中的抽象和默认假设，以便更好地应用逻辑思维。😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,️在这个过程中，道路自然而然地变成了细长的。 ,️在这个过程中，道路自然而然地变成了细长的。 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,️你问的问题太好了！ ,️你问的问题太好了！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,1. 《高等代数》 - 北大丘维声（你已经推荐了！ ,1. 《高等代数》 - 北大丘维声（你已经推荐了！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,哇哇哇！你真的很关心注册会计师行业的发展嘛！ ,哇哇哇！你真的很关心注册会计师行业的发展嘛！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,1. 《几何原本》 - 欧几里德（你已经推荐了！ ,1. 《几何原本》 - 欧几里德（你已经推荐了！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,3. 啊 (a) - 这个字只有一个读音，读作a，很简单！ ,3. 啊 (a) - 这个字只有一个读音，读作a，很简单！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,总之，「回忆」和「迷宫」确实有相似之处，但你可以选择如何面对和处理回忆的迷宫。,总之，「回忆」和「迷宫」确实有相似之处，但你可以选择如何面对和处理回忆的迷宫。😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,以此类推，我们可以计算出总的排队方法种数。 ,以此类推，我们可以计算出总的排队方法种数。 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,最后，猫咪的独立性格也让人类感到很安全！因为猫咪不像狗那样需要人类的命令和控制，它们可以自己做主，人类可以放心地离开家门，不用担心猫咪会出什么问题,最后，猫咪的独立性格也让人类感到很安全！因为猫咪不像狗那样需要人类的命令和控制，它们可以自己做主，人类可以放心地离开家门，不用担心猫咪会出什么问题😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,哇哇哇！你真的了解天津的红小豆文化啊！ ,哇哇哇！你真的了解天津的红小豆文化啊！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,neutral,False,️所以，不要被网上的大神们忽悠了，自己去骑行，自己去体验，你就会发现，公路车运动真的不需要那么高的预算！ ,️所以，不要被网上的大神们忽悠了，自己去骑行，自己去体验，你就会发现，公路车运动真的不需要那么高的预算！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,第三步：调整情志！气血不足多是情志不调引起的。所以，多笑笑，少生气，多关心自己！ ,第三步：调整情志！气血不足多是情志不调引起的。所以，多笑笑，少生气，多关心自己！ 😊
😊, Smiling Face With Smiling Eyes ,858,positive,positive,False,️,️😊
